Clint Barton / Hawkeye,"Jane Foster (caméo photographique, non créditée)"
Clint Barton / Hawkeye,"Crâne rouge (flashback, non crédité)"
Clint Barton / Hawkeye,"Peggy Carter (voix, non créditée)"
Clint Barton / Hawkeye,un agent du S.H.I.E.L.D.
Clint Barton / Hawkeye,Dubbing Brothers[1]
Clint Barton / Hawkeye,Hervé Bellon
Loki,"Maria Hill, agent du SHIELD"
Loki,Dr Erik Selvig
Loki,Hulk (voix originale)
Loki,une membre du Conseil de sécurité mondiale
Loki,Georgi Luchkov
Loki,l'Autre
Loki,le gardien du hangar détruit
Loki,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Loki,l'agent Jasper Sitwell
Loki,"Gideon Malick, un membre du Conseil de sécurité mondiale"
Loki,Beth
Loki,un homme critiquant les Avengers en interview (caméo)
Loki,"Thanos (caméo, scène inter-générique)"
Loki,"Jane Foster (caméo photographique, non créditée)"
Loki,"Crâne rouge (flashback, non crédité)"
Loki,"Peggy Carter (voix, non créditée)"
Loki,un agent du S.H.I.E.L.D.
Loki,Dubbing Brothers[1]
Loki,Hervé Bellon
"Maria Hill, agent du SHIELD",Dr Erik Selvig
"Maria Hill, agent du SHIELD",Hulk (voix originale)
"Maria Hill, agent du SHIELD",une membre du Conseil de sécurité mondiale
"Maria Hill, agent du SHIELD",Georgi Luchkov
"Maria Hill, agent du SHIELD",l'Autre
"Maria Hill, agent du SHIELD",le gardien du hangar détruit
"Maria Hill, agent du SHIELD","JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
"Maria Hill, agent du SHIELD",l'agent Jasper Sitwell
"Maria Hill, agent du SHIELD","Gideon Malick, un membre du Conseil de sécurité mondiale"
"Maria Hill, agent du SHIELD",Beth
"Maria Hill, agent du SHIELD",un homme critiquant les Avengers en interview (caméo)
"Maria Hill, agent du SHIELD","Thanos (caméo, scène inter-générique)"
"Maria Hill, agent du SHIELD","Jane Foster (caméo photographique, non créditée)"
"Maria Hill, agent du SHIELD","Crâne rouge (flashback, non crédité)"
"Maria Hill, agent du SHIELD","Peggy Carter (voix, non créditée)"
"Maria Hill, agent du SHIELD",un agent du S.H.I.E.L.D.
"Maria Hill, agent du SHIELD",Dubbing Brothers[1]
"Maria Hill, agent du SHIELD",Hervé Bellon
Dr Erik Selvig,Hulk (voix originale)
Dr Erik Selvig,une membre du Conseil de sécurité mondiale
Dr Erik Selvig,Georgi Luchkov
Dr Erik Selvig,l'Autre
Dr Erik Selvig,le gardien du hangar détruit
Dr Erik Selvig,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Dr Erik Selvig,l'agent Jasper Sitwell
Dr Erik Selvig,"Gideon Malick, un membre du Conseil de sécurité mondiale"
Dr Erik Selvig,Beth
Dr Erik Selvig,un homme critiquant les Avengers en interview (caméo)
Dr Erik Selvig,"Thanos (caméo, scène inter-générique)"
Dr Erik Selvig,"Jane Foster (caméo photographique, non créditée)"
Dr Erik Selvig,"Crâne rouge (flashback, non crédité)"
Dr Erik Selvig,"Peggy Carter (voix, non créditée)"
Dr Erik Selvig,un agent du S.H.I.E.L.D.
Dr Erik Selvig,Dubbing Brothers[1]
Dr Erik Selvig,Hervé Bellon
Hulk (voix originale),une membre du Conseil de sécurité mondiale
Hulk (voix originale),Georgi Luchkov
Hulk (voix originale),l'Autre
Hulk (voix originale),le gardien du hangar détruit
Hulk (voix originale),"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Hulk (voix originale),l'agent Jasper Sitwell
Hulk (voix originale),"Gideon Malick, un membre du Conseil de sécurité mondiale"
Hulk (voix originale),Beth
Hulk (voix originale),un homme critiquant les Avengers en interview (caméo)
Hulk (voix originale),"Thanos (caméo, scène inter-générique)"
Hulk (voix originale),"Jane Foster (caméo photographique, non créditée)"
Hulk (voix originale),"Crâne rouge (flashback, non crédité)"
Hulk (voix originale),"Peggy Carter (voix, non créditée)"
Hulk (voix originale),un agent du S.H.I.E.L.D.
Hulk (voix originale),Dubbing Brothers[1]
Hulk (voix originale),Hervé Bellon
une membre du Conseil de sécurité mondiale,Georgi Luchkov
une membre du Conseil de sécurité mondiale,l'Autre
une membre du Conseil de sécurité mondiale,le gardien du hangar détruit
une membre du Conseil de sécurité mondiale,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
une membre du Conseil de sécurité mondiale,l'agent Jasper Sitwell
une membre du Conseil de sécurité mondiale,"Gideon Malick, un membre du Conseil de sécurité mondiale"
une membre du Conseil de sécurité mondiale,Beth
une membre du Conseil de sécurité mondiale,un homme critiquant les Avengers en interview (caméo)
une membre du Conseil de sécurité mondiale,"Thanos (caméo, scène inter-générique)"
une membre du Conseil de sécurité mondiale,"Jane Foster (caméo photographique, non créditée)"
une membre du Conseil de sécurité mondiale,"Crâne rouge (flashback, non crédité)"
une membre du Conseil de sécurité mondiale,"Peggy Carter (voix, non créditée)"
une membre du Conseil de sécurité mondiale,un agent du S.H.I.E.L.D.
une membre du Conseil de sécurité mondiale,Dubbing Brothers[1]
une membre du Conseil de sécurité mondiale,Hervé Bellon
Georgi Luchkov,l'Autre
Georgi Luchkov,le gardien du hangar détruit
Georgi Luchkov,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
Georgi Luchkov,l'agent Jasper Sitwell
Georgi Luchkov,"Gideon Malick, un membre du Conseil de sécurité mondiale"
Georgi Luchkov,Beth
Georgi Luchkov,un homme critiquant les Avengers en interview (caméo)
Georgi Luchkov,"Thanos (caméo, scène inter-générique)"
Georgi Luchkov,"Jane Foster (caméo photographique, non créditée)"
Georgi Luchkov,"Crâne rouge (flashback, non crédité)"
Georgi Luchkov,"Peggy Carter (voix, non créditée)"
Georgi Luchkov,un agent du S.H.I.E.L.D.
Georgi Luchkov,Dubbing Brothers[1]
Georgi Luchkov,Hervé Bellon
l'Autre,le gardien du hangar détruit
l'Autre,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
l'Autre,l'agent Jasper Sitwell
l'Autre,"Gideon Malick, un membre du Conseil de sécurité mondiale"
l'Autre,Beth
l'Autre,un homme critiquant les Avengers en interview (caméo)
l'Autre,"Thanos (caméo, scène inter-générique)"
l'Autre,"Jane Foster (caméo photographique, non créditée)"
l'Autre,"Crâne rouge (flashback, non crédité)"
l'Autre,"Peggy Carter (voix, non créditée)"
l'Autre,un agent du S.H.I.E.L.D.
l'Autre,Dubbing Brothers[1]
l'Autre,Hervé Bellon
le gardien du hangar détruit,"JARVIS, l'ordinateur-assistant de Tony Stark (voix)"
le gardien du hangar détruit,l'agent Jasper Sitwell
le gardien du hangar détruit,"Gideon Malick, un membre du Conseil de sécurité mondiale"
le gardien du hangar détruit,Beth
le gardien du hangar détruit,un homme critiquant les Avengers en interview (caméo)
le gardien du hangar détruit,"Thanos (caméo, scène inter-générique)"
le gardien du hangar détruit,"Jane Foster (caméo photographique, non créditée)"
le gardien du hangar détruit,"Crâne rouge (flashback, non crédité)"
le gardien du hangar détruit,"Peggy Carter (voix, non créditée)"
le gardien du hangar détruit,un agent du S.H.I.E.L.D.
le gardien du hangar détruit,Dubbing Brothers[1]
le gardien du hangar détruit,Hervé Bellon
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)",l'agent Jasper Sitwell
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)","Gideon Malick, un membre du Conseil de sécurité mondiale"
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)",Beth
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)",un homme critiquant les Avengers en interview (caméo)
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)","Thanos (caméo, scène inter-générique)"
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)","Jane Foster (caméo photographique, non créditée)"
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)","Crâne rouge (flashback, non crédité)"
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)","Peggy Carter (voix, non créditée)"
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)",un agent du S.H.I.E.L.D.
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)",Dubbing Brothers[1]
"JARVIS, l'ordinateur-assistant de Tony Stark (voix)",Hervé Bellon
l'agent Jasper Sitwell,"Gideon Malick, un membre du Conseil de sécurité mondiale"
l'agent Jasper Sitwell,Beth
l'agent Jasper Sitwell,un homme critiquant les Avengers en interview (caméo)
l'agent Jasper Sitwell,"Thanos (caméo, scène inter-générique)"
l'agent Jasper Sitwell,"Jane Foster (caméo photographique, non créditée)"
l'agent Jasper Sitwell,"Crâne rouge (flashback, non crédité)"
l'agent Jasper Sitwell,"Peggy Carter (voix, non créditée)"
l'agent Jasper Sitwell,un agent du S.H.I.E.L.D.
l'agent Jasper Sitwell,Dubbing Brothers[1]
l'agent Jasper Sitwell,Hervé Bellon
"Gideon Malick, un membre du Conseil de sécurité mondiale",Beth
"Gideon Malick, un membre du Conseil de sécurité mondiale",un homme critiquant les Avengers en interview (caméo)
"Gideon Malick, un membre du Conseil de sécurité mondiale","Thanos (caméo, scène inter-générique)"
"Gideon Malick, un membre du Conseil de sécurité mondiale","Jane Foster (caméo photographique, non créditée)"
"Gideon Malick, un membre du Conseil de sécurité mondiale","Crâne rouge (flashback, non crédité)"
"Gideon Malick, un membre du Conseil de sécurité mondiale","Peggy Carter (voix, non créditée)"
"Gideon Malick, un membre du Conseil de sécurité mondiale",un agent du S.H.I.E.L.D.
"Gideon Malick, un membre du Conseil de sécurité mondiale",Dubbing Brothers[1]
"Gideon Malick, un membre du Conseil de sécurité mondiale",Hervé Bellon
Beth,un homme critiquant les Avengers en interview (caméo)
Beth,"Thanos (caméo, scène inter-générique)"
Beth,"Jane Foster (caméo photographique, non créditée)"
Beth,"Crâne rouge (flashback, non crédité)"
Beth,"Peggy Carter (voix, non créditée)"
Beth,un agent du S.H.I.E.L.D.
Beth,Dubbing Brothers[1]
Beth,Hervé Bellon
un homme critiquant les Avengers en interview (caméo),"Thanos (caméo, scène inter-générique)"
un homme critiquant les Avengers en interview (caméo),"Jane Foster (caméo photographique, non créditée)"
un homme critiquant les Avengers en interview (caméo),"Crâne rouge (flashback, non crédité)"
un homme critiquant les Avengers en interview (caméo),"Peggy Carter (voix, non créditée)"
un homme critiquant les Avengers en interview (caméo),un agent du S.H.I.E.L.D.
un homme critiquant les Avengers en interview (caméo),Dubbing Brothers[1]
un homme critiquant les Avengers en interview (caméo),Hervé Bellon
"Thanos (caméo, scène inter-générique)","Jane Foster (caméo photographique, non créditée)"
"Thanos (caméo, scène inter-générique)","Crâne rouge (flashback, non crédité)"
"Thanos (caméo, scène inter-générique)","Peggy Carter (voix, non créditée)"
"Thanos (caméo, scène inter-générique)",un agent du S.H.I.E.L.D.
"Thanos (caméo, scène inter-générique)",Dubbing Brothers[1]
"Thanos (caméo, scène inter-générique)",Hervé Bellon
"Jane Foster (caméo photographique, non créditée)","Crâne rouge (flashback, non crédité)"
"Jane Foster (caméo photographique, non créditée)","Peggy Carter (voix, non créditée)"
"Jane Foster (caméo photographique, non créditée)",un agent du S.H.I.E.L.D.
"Jane Foster (caméo photographique, non créditée)",Dubbing Brothers[1]
"Jane Foster (caméo photographique, non créditée)",Hervé Bellon
"Crâne rouge (flashback, non crédité)","Peggy Carter (voix, non créditée)"
"Crâne rouge (flashback, non crédité)",un agent du S.H.I.E.L.D.
"Crâne rouge (flashback, non crédité)",Dubbing Brothers[1]
"Crâne rouge (flashback, non crédité)",Hervé Bellon
"Peggy Carter (voix, non créditée)",un agent du S.H.I.E.L.D.
"Peggy Carter (voix, non créditée)",Dubbing Brothers[1]
"Peggy Carter (voix, non créditée)",Hervé Bellon
un agent du S.H.I.E.L.D.,Dubbing Brothers[1]
un agent du S.H.I.E.L.D.,Hervé Bellon
Dubbing Brothers[1],Hervé Bellon
